Temperature,Humidity,Measure1,Measure2,Measure3,Measure4,Measure5,Failure
61,77,1083,1,1,600,1287,No
63,86,1107,2,0,161,535,No
61,83,1418,3,2,999,1809,No
68,85,322,1,0,922,324,No
67,80,244,3,1,726,1210,No
68,79,1243,2,0,306,1192,No
65,82,706,3,0,1865,549,No
62,89,1212,1,1,635,1124,No
63,85,1075,3,2,1796,1750,No
65,78,992,2,2,642,225,No
67,88,521,2,0,1386,1580,No
65,84,572,0,0,1467,302,No
65,77,1073,3,2,690,859,No
67,87,848,3,1,267,661,No
61,77,1648,3,2,778,1118,No
61,82,584,3,2,531,487,No
63,83,1390,2,1,706,1629,No
63,81,1225,2,0,832,1667,No
67,79,874,3,1,783,903,No
66,82,1054,1,2,893,1049,No
67,77,499,2,0,949,1965,No
68,89,1608,3,2,1698,1085,No
68,86,1258,0,0,1740,436,No
66,89,1879,1,0,1635,1741,No
61,86,371,3,0,773,1463,No
63,82,1914,3,1,441,1920,No
62,80,540,3,1,702,518,No
65,77,1297,2,0,631,923,No
62,80,1915,1,1,1973,1730,No
63,86,436,2,1,705,1234,No
68,81,1211,2,1,730,912,No
62,84,1368,1,1,757,309,No
60,87,1812,3,1,1787,1797,No
64,84,1601,1,1,1027,748,No
66,79,1528,0,1,951,871,No
60,88,452,2,1,246,1481,No
60,89,1545,2,2,1614,1710,No
60,88,506,1,1,791,1045,No
65,89,1053,2,2,278,510,No
66,87,1697,3,2,1928,1790,No
67,86,1828,2,1,1694,696,No
65,83,1732,1,2,1377,682,No
63,82,1305,2,1,674,953,No
68,84,304,0,2,1304,1871,No
63,87,1129,3,1,511,1121,No
62,88,792,2,2,1057,1799,No
60,84,1746,0,1,857,1949,No
66,77,550,2,0,1941,915,No
65,77,1776,1,1,1655,360,No
61,81,1085,1,0,400,623,No
61,84,1300,0,0,791,1312,No
68,78,453,1,2,256,1186,No
60,89,514,0,2,1819,1554,No
61,84,1393,3,1,463,501,No
62,84,1373,2,2,821,204,No
67,89,1283,3,2,276,1469,No
66,77,295,1,0,1025,1012,No
66,77,947,0,1,651,639,No
64,81,366,2,1,1786,180,No
68,80,451,2,1,1816,1858,No
68,85,835,3,1,1533,157,No
62,77,699,0,1,294,1532,No
68,80,1640,0,1,596,1769,No
68,89,1061,2,0,388,1475,No
67,81,402,0,2,1100,553,No
62,80,1461,1,0,1923,1264,No
63,88,1189,0,2,260,1891,No
62,81,1498,2,2,686,310,No
62,89,1182,3,1,869,439,No
67,80,1108,2,0,581,1696,No
66,81,991,0,0,1535,861,No
61,84,1768,0,2,734,1252,No
63,81,839,2,0,340,942,No
61,78,1661,1,0,1894,658,No
68,84,1084,0,1,1003,1169,No
61,88,1957,1,0,1250,1889,No
61,87,1383,2,2,731,1984,No
62,89,1552,0,2,1704,1020,No
68,85,1806,1,0,1672,281,No
62,85,1441,0,2,195,1847,No
67,77,631,1,1,178,735,No
67,79,1168,3,0,1771,394,No
65,77,1705,0,1,283,370,No
60,81,1132,1,1,491,406,No
65,79,1674,1,2,994,1225,No
64,77,654,3,1,1968,1772,No
65,84,441,2,1,1227,897,No
64,89,1671,0,1,363,1874,No
67,86,1906,1,1,1502,1626,No
67,80,1549,0,0,806,216,No
60,80,1679,3,2,1160,702,No
68,77,807,2,2,516,1050,No
65,79,1382,0,2,942,903,No
66,79,537,1,2,1187,1539,No
65,85,546,2,0,559,1160,No
67,80,511,3,1,491,989,No
60,82,1337,2,2,674,918,No
64,79,1907,0,2,839,262,No
65,84,1755,1,2,738,606,No
66,79,1524,3,1,174,276,No
67,78,1131,2,0,1095,1381,No
68,88,1590,1,2,1974,1265,No
67,85,217,2,0,286,1179,No
68,81,1499,0,2,1941,957,No
65,81,262,1,2,947,1416,No
66,77,1856,3,1,1918,388,No
60,83,922,1,0,1877,582,No
63,85,279,2,0,344,1958,No
66,82,1454,3,1,986,1917,No
67,83,1794,0,1,491,1106,No
68,77,459,2,2,1755,1166,No
60,85,1848,2,2,591,1420,No
65,89,1339,1,1,814,493,No
64,78,237,0,2,432,742,No
61,79,1842,3,0,755,1368,No
62,79,160,2,0,1315,1135,No
61,85,442,3,0,563,1777,No
62,80,406,2,1,1396,1294,No
63,81,1626,2,1,1183,1062,No
62,84,1632,1,0,1603,1459,No
64,84,319,1,2,1334,552,No
66,88,1908,3,0,455,1913,No
67,79,964,1,2,1637,1283,No
65,82,1153,1,2,561,610,No
64,83,1804,0,0,503,1235,No
66,81,1597,1,0,872,281,No
65,88,1968,3,1,617,1876,No
62,89,1642,0,2,1801,408,No
66,78,1336,0,2,861,1406,No
67,82,344,2,0,659,252,No
66,83,158,2,1,1368,316,No
65,79,1592,1,0,1284,673,No
65,87,1368,0,0,1480,1098,No
64,87,308,1,2,1048,1039,No
65,87,390,0,1,460,1737,No
60,86,324,1,1,979,1055,No
65,78,1432,3,1,1415,941,No
64,79,220,3,2,872,282,No
67,88,1594,3,0,577,1358,No
60,77,1291,3,1,1033,1282,No
60,86,592,3,0,769,808,No
62,88,252,1,0,243,762,No
62,86,277,3,2,237,1384,No
68,84,774,1,2,1580,598,No
67,88,1844,1,0,999,2002,No
61,77,1517,3,0,186,1336,No
61,80,934,1,1,366,1894,No
68,86,1272,0,2,1492,1371,No
68,80,842,3,0,1327,1602,No
60,77,220,3,1,616,1428,No
61,82,833,0,2,1732,1438,No
63,78,414,0,2,909,525,No
65,82,973,2,2,1162,210,No
68,78,1388,3,1,575,462,No
65,86,1907,1,2,606,1367,No
64,86,1068,3,1,754,787,No
67,83,1567,0,2,1995,931,No
66,82,274,1,0,838,520,No
61,81,1168,2,0,1513,670,No
65,86,1630,2,1,1054,1618,No
63,80,986,1,0,1363,1321,Yes
66,89,797,0,0,1514,449,Yes
65,88,726,3,2,400,1156,Yes
64,77,699,3,1,325,884,Yes
65,86,934,0,2,1279,976,Yes
60,89,942,1,0,1473,890,No
60,88,414,1,2,272,695,No
61,84,452,1,0,1257,1580,No
68,85,1684,1,1,1898,1382,No
65,78,1987,3,0,816,677,No
60,78,1389,2,1,1985,883,No
60,82,1310,1,1,1804,321,No
63,78,912,2,1,941,1226,No
61,87,1711,0,1,1609,653,No
61,78,1464,3,1,1267,194,No
60,78,1598,3,1,1482,652,No
61,82,234,2,2,547,869,No
66,81,1888,2,2,1811,1993,No
68,86,972,2,0,219,447,No
60,78,1579,3,1,507,1994,No
61,78,1784,1,1,1455,770,No
60,83,758,1,2,1716,1521,No
68,78,1186,3,1,682,1159,No
68,77,220,0,1,1018,601,No
63,78,255,1,2,1316,1923,No
60,89,1390,0,1,680,334,No
60,84,860,3,2,1850,1959,No
64,79,467,1,2,163,174,No
68,86,908,1,0,1783,163,No
64,89,395,0,2,1387,1316,No
63,80,1775,1,1,1216,660,No
67,87,560,3,1,1264,1959,No
68,88,441,0,1,1999,382,No
66,81,1897,0,2,1811,1594,No
61,78,735,2,2,1447,434,No
67,89,577,1,0,1434,226,No
63,81,1843,2,1,1252,1548,No
67,81,2003,1,1,480,1144,No
60,83,1385,3,2,1787,611,No
68,77,743,3,2,1326,887,No
64,86,289,1,2,287,826,No
67,82,1600,0,2,625,1465,No
60,77,1666,0,1,626,434,No
65,77,1035,0,2,875,1307,No
65,89,864,3,2,1245,1110,No
64,87,291,2,1,490,237,No
68,88,257,0,1,1816,345,No
62,86,1094,3,1,1550,888,No
61,81,1726,2,0,1681,1773,No
68,78,1476,1,2,898,1511,No
60,83,274,1,2,194,1449,No
65,85,341,2,0,885,869,No
60,89,1652,0,1,1093,1086,No
63,81,635,1,0,778,919,No
68,87,1028,1,1,628,1642,No
62,79,155,0,2,896,443,No
64,82,1666,3,1,1446,164,No
68,88,1065,1,0,1937,734,No
60,79,1165,1,2,693,1618,No
66,89,1471,2,1,691,804,No
60,84,1501,2,0,1186,1652,No
63,82,1425,0,2,1314,822,No
68,82,1158,1,2,1269,1844,No
63,87,1218,3,0,1292,1211,No
64,86,176,0,1,1170,1660,No
66,87,564,0,0,1991,1074,No
60,79,1922,0,0,1370,1977,No
67,78,308,2,0,1422,1390,No
68,82,985,2,1,1940,432,No
68,89,1961,0,0,1449,1429,No
65,84,1987,3,1,598,1910,No
66,79,872,2,2,189,1704,No
60,81,1388,0,2,1350,1804,No
64,84,1808,3,2,1990,966,No
63,79,592,2,0,258,1355,No
65,81,1310,2,2,356,898,No
65,85,2009,2,1,363,1309,No
66,82,890,0,0,358,1728,No
65,82,1458,3,0,926,1244,No
60,87,898,0,1,1812,228,No
63,78,517,0,2,407,1542,No
66,81,1984,0,1,1185,708,No
64,80,1907,1,0,1193,1835,No
60,89,1346,1,0,928,401,No
61,88,1753,3,0,1041,1271,No
68,83,413,0,2,293,324,No
61,88,1431,3,1,768,391,No
66,83,1502,0,2,570,842,No
68,82,768,3,2,342,482,No
68,88,764,0,2,1622,1174,No
67,81,1300,3,2,729,1522,No
67,83,1427,3,2,1078,512,No
68,88,1804,2,2,1695,424,No
68,82,1971,0,1,1024,634,No
68,85,1591,0,2,963,1488,Yes
78,77,881,3,1,333,1024,Yes
75,73,319,0,0,1861,656,Yes
77,70,1753,3,2,1478,1072,Yes
72,70,1727,0,2,493,1470,Yes
69,68,1009,2,0,1359,309,Yes
71,75,1795,3,2,251,1613,Yes
60,83,1852,0,1,1808,962,No
68,81,921,3,1,1995,1771,No
61,83,182,0,1,1231,994,No
66,82,1403,1,2,382,992,No
67,81,1868,2,0,1260,656,No
62,88,698,0,2,1834,1258,No
60,86,1853,3,1,1220,974,No
66,79,1907,3,1,848,984,No
63,84,1296,2,1,1472,854,No
60,82,2000,1,2,1597,1490,No
62,87,347,1,2,1413,774,No
66,79,1467,3,2,1983,1679,No
63,83,940,0,1,1410,1708,No
62,78,1323,2,1,1815,1858,No
66,86,1978,2,0,1552,1250,No
65,89,995,0,2,1952,567,No
65,87,824,3,1,585,194,No
65,81,254,3,0,1046,1595,No
66,78,375,3,1,382,693,No
61,69,860,3,1,1400,642,No
61,83,736,2,0,1396,275,No
62,87,1890,0,2,940,750,No
62,83,1780,3,2,1741,679,No
63,77,1300,2,2,1425,1464,No
64,86,1838,3,1,1710,1232,No
66,82,1375,0,1,350,1512,No
63,86,1052,3,1,616,1716,No
66,83,1200,3,0,813,337,No
65,85,660,2,1,1700,795,No
64,77,1935,0,0,361,1942,No
63,80,1690,1,1,1865,532,No
63,82,1375,3,1,597,234,No
65,89,178,0,2,1869,1253,No
63,87,1206,3,1,1810,929,No
67,79,828,3,1,1842,342,No
62,84,1298,3,2,229,1318,No
62,78,1632,0,0,372,1405,No
63,83,1721,1,0,403,734,No
66,78,603,2,2,569,976,No
60,82,758,2,1,1903,1790,No
67,83,983,0,2,1798,876,No
61,88,1434,1,1,1646,1155,No
67,86,1831,2,1,511,1023,No
68,87,613,1,0,285,342,No
68,79,965,3,2,687,552,No
62,84,1795,2,1,732,756,No
63,82,288,1,0,1966,1094,No
65,81,1657,0,0,1579,1843,No
65,87,1818,3,1,837,947,No
68,87,795,0,2,1454,1234,No
60,82,1472,2,0,1568,473,No
62,86,1639,3,1,246,473,No
62,80,1122,1,1,1701,437,No
61,78,1647,2,2,480,1408,No
67,79,494,2,2,443,1622,No
60,84,352,1,2,404,356,No
60,87,1377,1,0,1866,1003,No
62,87,1128,2,1,1725,250,No
60,83,385,2,0,1087,564,No
61,89,470,0,1,892,918,No
67,77,1299,3,1,1810,1906,No
62,85,1588,1,1,367,716,No
63,80,443,0,1,563,511,No
65,86,1625,1,0,1510,341,No
62,87,1092,2,0,1797,1225,No
66,87,1559,1,0,618,506,No
61,84,1160,1,2,888,1557,No
61,88,890,1,1,314,226,No
62,85,1186,2,0,708,1235,No
67,79,1528,3,2,1781,662,No
61,77,1598,1,0,1792,1251,No
60,84,539,3,2,179,952,No
67,89,213,1,1,1049,1056,No
64,79,1183,2,2,765,1025,No
63,80,1223,1,0,1425,1795,No
66,77,496,1,0,1676,695,No
67,83,1266,2,1,1101,1208,No
67,77,895,1,2,171,257,No
61,87,1035,2,1,1691,1113,No
61,89,1284,3,2,1270,262,No
64,84,1457,0,1,638,1471,No
63,86,394,1,1,1673,506,No
65,82,1117,1,1,1816,444,No
67,82,1286,1,2,1778,1818,No
67,77,1746,3,2,522,1405,No
65,79,752,1,0,297,1262,No
68,88,1451,3,1,919,922,No
63,89,332,1,0,1353,1084,No
63,84,392,3,2,1781,755,No
66,82,759,0,1,1428,263,No
63,81,815,1,1,1810,1395,No
65,89,607,1,1,805,773,No
66,78,980,0,1,398,625,No
67,79,1084,3,2,457,950,No
61,83,1581,3,1,433,1549,No
61,81,1674,0,2,711,1736,No
60,82,1712,0,1,1519,1029,No
65,85,1582,2,2,642,884,No
63,81,663,1,2,1310,1482,No
65,77,1900,1,2,625,1185,No
62,89,399,2,2,1458,1056,No
61,88,1123,2,2,215,1756,No
65,79,1343,0,2,249,1016,No
62,84,1289,0,1,356,1196,No
62,81,823,3,0,573,1824,No
64,78,675,1,0,719,1194,No
66,89,1202,2,1,1944,1161,No
66,88,1393,1,2,673,1692,No
68,88,1471,3,0,1320,1969,No
68,79,1065,0,2,933,1718,No
62,87,211,0,0,1808,1403,No
66,87,1234,0,1,1964,1663,No
65,77,310,2,1,600,1112,No
61,84,426,0,2,1412,968,No
66,88,1583,0,2,1353,1115,No
61,86,809,3,0,1204,1545,No
60,79,655,0,1,1001,1377,No
61,80,1308,0,2,1050,1268,No
63,88,1036,0,1,253,388,No
62,84,1416,0,0,1279,1309,No
61,81,845,2,2,1502,1456,No
62,77,1450,0,1,1605,1825,No
63,87,1095,0,0,1565,1569,No
67,82,441,1,2,747,1898,No
62,86,291,1,2,676,802,No
67,81,1611,0,2,398,730,No
64,87,1007,3,0,842,553,No
66,80,723,2,1,1032,162,No
63,85,1392,1,1,1686,1816,No
64,88,1902,3,0,274,1100,No
64,80,1642,0,2,1560,1748,No
66,87,1974,1,2,2002,447,No
61,81,1352,0,0,1259,510,No
62,79,1255,3,1,1583,1731,No
61,84,1097,0,1,623,1549,No
64,80,155,1,1,1618,846,No
61,78,1495,1,1,1978,426,No
60,78,413,1,1,1785,1836,No
66,77,2001,1,1,503,1824,No
67,77,1651,3,1,636,1711,No
64,86,1452,1,0,1533,1616,No
65,82,331,3,1,466,1253,No
61,86,1401,0,1,1524,1064,No
61,78,1269,1,1,271,215,No
62,80,549,2,0,1345,1194,No
64,78,1336,1,2,182,267,No
61,81,437,1,2,1616,1140,No
62,89,1352,2,0,272,1348,No
65,85,392,1,1,1125,1248,No
68,89,1393,1,2,949,783,No
64,87,1428,2,2,647,1818,No
66,86,1398,2,0,664,957,No
67,87,429,0,0,1940,733,No
64,77,1348,0,2,1307,1274,No
67,83,813,2,1,1320,1607,No
60,79,815,3,2,994,1958,No
62,78,524,3,0,1439,419,No
67,86,314,1,1,870,299,No
66,80,648,3,2,1221,1046,No
68,84,1901,2,1,316,1274,No
66,88,1121,0,1,1133,1450,No
66,87,1940,0,2,1349,233,No
66,86,1031,0,0,1811,1016,No
64,79,1680,3,0,1350,1102,No
68,83,1720,3,2,1042,1916,No
65,89,1022,1,0,940,310,No
62,81,1353,0,2,494,1997,No
67,88,1417,0,0,404,955,No
68,89,1794,0,1,390,911,No
67,80,1053,3,2,551,1710,No
60,77,601,1,0,1959,1995,No
61,79,464,3,1,1714,1600,No
61,78,1928,3,1,1036,401,No
61,86,1454,2,0,455,1649,No
60,83,401,3,1,1744,1338,No
65,83,420,1,2,1020,1474,No
64,85,398,0,1,1174,1466,No
68,81,1698,2,0,337,983,No
65,85,227,3,2,359,1130,No
64,83,155,2,0,1076,1861,No
66,89,1124,0,0,215,689,No
62,87,987,3,1,1750,310,No
67,85,1996,1,0,1456,1279,No
65,82,475,1,1,1779,1305,No
67,77,251,1,0,312,1208,No
61,84,931,2,1,1923,1982,No
61,87,1282,3,0,1871,515,No
64,84,613,1,0,1371,1019,No
63,78,530,2,2,604,1265,No
65,80,1684,1,0,1160,268,No
64,81,1905,3,2,1512,324,No
64,78,355,2,1,790,1505,No
65,79,892,2,2,960,196,No
61,84,1888,3,2,367,604,No
66,88,1985,3,1,515,1144,No
61,77,1972,0,0,1443,1025,No
64,87,1157,3,0,1141,1015,No
65,81,252,1,2,471,203,No
68,87,1873,0,0,866,1654,No
65,79,1198,3,0,1028,937,No
60,87,1789,0,2,288,924,No
67,79,1790,3,1,320,877,No
61,77,712,2,1,1795,678,No
68,77,1762,3,2,279,260,No
68,84,832,0,1,1809,661,No
67,84,1681,1,0,1303,1769,No
60,84,1742,1,2,475,1208,No
61,85,1039,1,1,897,1999,No
61,82,1899,2,2,277,1097,No
66,83,373,2,1,672,292,No
62,84,1475,2,1,1778,1534,No
66,84,1505,0,0,762,925,No
68,81,371,0,1,196,1896,No
62,80,948,3,0,1745,275,No
63,85,1652,3,0,1417,789,No
65,84,1551,2,2,235,174,No
65,83,1682,3,2,894,231,No
61,83,681,3,1,249,495,No
67,86,503,0,1,611,683,No
64,85,1236,2,1,1637,456,No
67,89,274,3,1,1092,1810,No
65,80,1221,0,0,1364,231,No
64,77,1073,0,2,1601,1180,No
64,83,914,3,1,266,1757,No
64,77,197,1,1,1308,1191,No
62,77,303,2,0,1160,1885,No
66,86,587,3,0,470,1492,No
66,89,1353,2,2,455,856,No
68,86,1519,3,0,216,522,No
60,78,1832,3,1,657,1771,No
67,84,1459,3,0,1977,1627,No
62,79,1938,0,1,434,1124,No
60,82,635,3,1,1757,1802,No
63,85,632,2,0,574,1921,No
60,88,709,0,1,1822,1366,No
60,83,932,3,2,1183,1736,No
65,79,977,2,1,1911,1352,No
60,80,234,2,2,1500,1358,No
68,88,1974,2,2,1535,1993,No
62,88,1632,0,2,507,209,No
70,81,1457,2,0,723,1446,No
64,83,1280,1,2,1005,895,No
64,82,1191,3,1,461,1157,No
61,85,1580,0,0,672,1282,No
68,81,1668,0,2,459,1660,No
62,85,449,2,2,1140,1139,No
67,86,503,2,1,204,1042,No
61,88,157,0,2,299,1705,No
63,83,654,1,2,1228,842,No
68,80,896,1,1,1504,1099,No
60,87,1662,1,2,1655,1652,No
64,88,343,3,1,623,1855,No
67,80,1622,0,0,1224,1797,No
61,85,1165,1,0,1143,1443,No
64,77,608,0,0,950,1994,No
60,78,240,1,2,1220,574,No
68,85,1989,1,0,1409,1889,No
61,85,310,1,1,487,216,No
64,89,1641,0,2,803,1076,No
65,77,996,0,2,1463,695,No
62,85,507,1,2,1014,1164,No
61,80,676,1,1,1583,1588,No
62,89,1625,1,2,1811,1556,No
63,83,957,2,2,462,944,No
61,85,235,1,1,1385,802,No
61,87,887,2,1,1228,630,No
66,87,1706,3,2,1123,1443,No
64,85,978,3,0,1071,1093,No
61,83,1530,0,2,829,1107,No
68,82,601,2,0,1923,701,No
60,89,1976,0,0,1562,1809,No
63,77,1751,3,0,816,1027,No
60,82,277,2,0,1253,1361,No
62,77,1647,1,0,1009,347,No
65,86,801,1,1,811,1035,No
68,79,1403,2,0,1787,1813,No
60,77,1364,2,1,568,1899,No
62,88,450,2,0,430,1057,No
64,87,1544,0,1,889,485,No
66,83,203,0,0,911,1432,No
64,80,1948,1,1,771,353,No
66,87,1385,1,1,892,1550,No
67,84,1584,2,0,1816,981,No
65,83,846,2,2,1132,368,No
63,81,1496,1,0,1827,1602,No
68,86,356,2,0,1646,1005,No
60,87,1893,2,2,755,436,No
61,85,691,1,2,826,1296,No
61,77,1135,3,2,762,1371,No
67,83,1132,2,1,184,832,No
60,82,907,3,2,627,654,No
67,82,357,3,0,878,1099,No
64,77,370,3,1,981,625,No
64,84,1551,3,1,922,1604,No
60,88,698,1,1,994,1288,No
62,82,1371,3,0,245,1625,No
61,80,531,1,1,703,1952,No
65,82,267,1,1,327,501,No
60,83,1293,1,2,488,1639,No
66,83,1515,3,2,908,1778,No
64,79,605,2,0,468,549,No
61,88,961,1,1,998,1492,No
66,79,1107,2,2,740,402,No
68,78,1140,0,0,1421,1407,No
65,78,1466,3,1,292,1400,No
61,87,921,0,0,1444,534,No
62,80,1596,2,1,1988,1456,No
65,83,1511,2,2,945,601,No
61,85,894,2,0,343,1266,No
63,83,1288,3,0,1829,1426,No
67,80,1282,0,2,320,744,No
60,81,1334,1,0,1296,1845,No
60,87,904,1,0,1668,1039,No
68,81,498,2,1,984,1700,No
63,84,1686,1,0,550,1257,No
64,78,1870,3,0,194,1856,No
68,85,1231,2,1,544,276,No
66,81,1228,2,2,537,847,No
64,84,1192,1,1,1234,1823,No
62,86,1326,2,2,488,949,No
65,78,1924,2,0,685,718,No
60,87,1215,0,1,492,792,No
61,80,1054,2,0,932,1525,No
68,81,1189,1,2,216,534,No
67,78,725,0,1,400,314,No
66,88,1015,0,0,438,1699,No
62,79,687,0,1,477,1066,No
68,88,159,2,2,329,1942,No
68,86,616,2,1,1356,1042,No
68,84,1121,0,0,689,1091,No
66,85,645,0,2,1302,1102,No
64,86,1921,2,1,1889,1012,No
62,89,344,2,1,367,1475,No
62,81,1030,0,0,1971,1282,No
65,80,1198,2,2,1094,932,No
66,86,1427,3,0,1462,1663,No
60,79,1948,1,0,913,344,No
60,80,940,2,1,1911,2009,No
65,84,1567,3,1,286,1975,No
66,77,487,0,0,1859,861,No
62,84,672,1,1,1313,519,No
63,77,714,1,1,1508,242,No
61,79,1917,0,0,642,404,No
61,87,1060,3,0,1018,718,No
63,84,559,3,0,170,1135,No
62,84,526,3,0,1930,728,No
68,85,1258,3,0,933,606,No
68,82,238,3,0,439,631,No
67,88,345,1,2,1365,1357,No
68,88,189,2,2,479,1817,No
67,89,1476,0,0,1770,1883,No
67,81,1423,0,0,464,190,No
65,87,571,1,1,630,1322,No
66,78,271,1,1,303,219,No
64,80,487,3,1,433,1590,No
62,82,828,2,0,1786,189,No
67,87,1055,2,0,1728,1946,No
64,79,1637,3,1,1137,975,No
62,80,1548,1,2,1598,1208,No
63,81,1555,3,1,1720,1786,No
60,87,487,1,0,840,568,No
66,89,1603,1,0,1996,981,No
62,83,350,1,2,804,938,No
65,78,1738,2,0,1222,1941,No
64,85,575,0,2,1720,1967,No
63,86,766,0,0,899,239,No
67,87,1910,1,0,1082,1390,No
68,79,670,3,2,1661,1718,No
62,77,1735,0,1,747,1955,No
63,89,1556,2,2,466,1947,No
66,87,673,1,2,1318,1766,No
60,78,503,2,1,1988,1871,No
62,88,734,0,2,1066,325,No
64,77,1359,1,0,1477,298,No
64,82,370,0,2,1988,682,No
67,88,235,0,2,1958,1305,No
68,79,724,3,0,856,665,No
67,89,737,0,2,727,403,No
60,81,419,3,2,1679,1543,No
66,78,876,2,2,958,1651,No
62,81,862,2,0,771,1287,No
67,85,426,1,0,189,629,No
68,81,1730,3,1,863,1684,No
68,84,1061,1,2,948,692,No
61,84,705,3,2,792,458,No
60,81,1637,3,0,1950,1923,No
63,81,1719,3,2,508,1748,No
60,83,1511,2,1,1318,1871,No
63,80,1325,3,1,1371,1355,No
67,77,597,1,1,1624,963,No
62,85,573,0,2,1122,361,No
63,77,1629,2,2,829,831,No
68,85,1513,1,2,1467,1138,No
64,75,1734,0,2,1806,1483,No
68,84,1637,0,0,647,884,No
64,85,1927,3,2,340,180,No
68,80,996,0,1,1210,682,No
60,85,1977,0,2,878,522,No
64,82,1423,3,2,394,1787,No
63,80,517,2,2,1998,1852,No
65,76,1923,1,0,2010,1373,No
67,81,633,0,0,1055,1554,No
62,79,274,1,2,428,897,No
61,85,1263,2,2,1603,1803,No
60,83,1131,3,1,1243,1054,No
60,78,1033,2,1,970,286,No
66,83,1878,1,2,731,398,No
62,81,1429,2,1,1929,520,No
65,76,1181,2,0,292,697,No
66,75,1530,0,1,1551,1327,No
61,80,1713,3,1,183,770,No
63,77,313,0,2,924,933,No
61,75,930,0,0,659,833,No
62,75,1091,1,2,1793,1450,No
60,85,1928,2,0,581,1537,No
66,81,475,1,1,159,1169,No
61,76,182,3,0,1277,1799,No
63,75,1801,2,2,1791,1548,No
61,82,277,1,2,1928,685,No
60,78,1529,1,2,1053,1345,No
67,84,1006,3,0,901,920,No
66,78,643,0,0,588,1812,No
63,82,966,0,2,702,1176,No
65,83,1134,2,1,1783,1230,No
63,76,1503,0,0,1255,1890,No
65,78,1171,0,0,608,1232,No
61,84,293,2,1,1760,1320,No
68,85,1777,1,0,1424,194,No
62,83,1821,0,1,821,875,No
65,84,1535,3,1,233,1932,No
68,83,1793,3,0,1429,1401,No
62,82,1894,1,2,1714,553,No
63,75,402,1,0,508,654,No
67,79,1471,0,0,849,1111,No
68,79,693,0,0,1594,1422,No
65,78,1400,3,0,1739,251,No
62,79,396,0,0,1195,1826,No
62,81,1428,3,0,287,496,No
64,79,938,1,1,761,163,No
67,81,1286,1,1,1690,1796,No
66,78,1263,2,2,1075,1789,No
62,78,879,1,1,385,274,No
64,81,861,1,2,780,1015,No
68,85,658,1,1,1142,419,No
64,77,1200,3,1,1331,1549,No
65,84,1753,1,0,1177,417,No
64,83,1635,3,2,1908,1314,No
61,81,174,0,0,687,1890,No
68,82,2011,2,0,1384,300,No
68,84,498,3,0,1136,1429,No
60,84,1958,3,0,283,1638,No
66,76,809,0,2,1790,719,No
60,77,312,2,1,1990,587,No
61,81,1922,0,0,544,369,No
61,77,1870,1,1,1862,1375,No
62,76,843,0,0,884,1024,No
60,84,1529,2,0,833,1541,No
60,78,1735,2,0,1773,1707,No
68,82,1431,0,0,902,1773,No
67,76,1318,1,0,240,1907,No
68,77,1641,1,0,1440,291,No
60,77,219,2,2,517,1123,No
62,78,1438,2,0,241,499,No
63,75,1520,3,1,1123,685,No
65,77,1005,2,2,1121,1739,No
63,84,806,1,2,1517,548,No
62,75,1835,1,1,631,450,No
64,80,1875,1,2,1604,979,No
65,83,387,3,2,1042,1803,No
68,80,1221,0,0,341,796,No
61,75,1882,3,0,1875,910,No
66,81,1553,3,1,1725,1031,No
64,83,1520,1,0,874,1341,No
60,83,363,3,1,1766,1419,No
61,75,677,3,1,408,506,No
60,78,1980,0,2,1866,598,No
66,85,963,2,0,1207,1761,No
66,81,651,2,2,1462,239,No
61,85,527,1,2,443,1125,No
67,76,1357,2,0,738,916,No
64,81,1566,1,0,735,1251,No
68,83,378,1,0,1695,1221,No
62,78,534,0,1,1381,421,No
62,75,348,2,0,1256,836,No
64,75,161,0,2,1810,1418,No
66,82,1529,0,0,726,580,No
64,75,1635,0,1,1313,695,No
68,76,465,1,0,1230,747,No
62,82,1639,3,2,1899,1351,No
60,77,1132,2,0,362,1413,No
62,85,1281,3,2,1285,1015,No
66,81,1841,1,2,1576,880,No
61,75,1573,1,0,501,1342,No
68,76,1180,2,0,1364,1644,No
66,83,1845,3,1,1833,1356,No
64,85,1260,3,2,456,1836,No
60,78,1525,2,2,1443,214,No
63,78,255,2,1,282,980,No
64,83,708,0,1,1593,675,No
67,81,1643,1,0,1875,251,No
66,80,253,3,0,1814,785,No
61,76,549,3,2,160,1848,No
63,81,1579,0,0,484,452,No
61,75,1261,0,1,1503,325,No
62,77,1024,3,2,581,239,No
62,85,596,3,0,1058,1952,No
62,79,1643,2,1,451,226,No
64,76,1362,0,2,1115,210,No
65,75,781,1,1,673,198,No
63,75,832,0,2,809,1834,No
65,77,317,3,0,776,538,No
62,82,206,1,1,318,407,No
66,79,460,1,2,861,662,No
67,82,1207,1,1,939,1027,No
62,79,1736,2,2,1891,892,No
63,75,243,1,1,1377,308,No
65,80,509,3,2,1119,1467,No
63,76,1680,2,0,1379,1488,No
68,82,1671,2,1,422,660,No
68,80,587,2,1,1389,990,No
62,80,1266,1,2,1988,581,No
61,82,696,0,1,244,1407,No
62,83,1509,3,0,1918,816,No
67,84,491,0,0,1292,192,No
68,77,1448,1,2,1434,202,No
63,82,1346,1,0,631,307,No
62,77,1011,3,0,414,1676,No
60,65,1433,2,0,1661,1610,No
62,75,759,0,2,989,984,No
